Vannlokalitet_kode	Vannlokalitet	Betegnelse	Type	Aktivitet_id	Aktivitet_navn	Oppdragsgiver	Oppdragstaker	Parameter_id	Parameter_navn	Parameter_Casnr	Medium_id	Medium_navn	LatinskNavn_id	VitenskapligNavn	Provetakmetode_id	Analysemetode_id	Tid_provetak	Tid_provetak2	Ovre_dyp	Nedre_dyp	DybdeEnhet	Filtrert_Prove	UnntasKlassifisering	Operator	Verdi	Listenavn	Enhet	Provenr	Deteksjonsgrense	Kvantifiseringsgrense	Opprinnelse	Ant_verdier	Kommentar	Arkiv	UTM33 Ost (X)	UTM33 Nord (Y)
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-09-07 00:00:00				m	Ufiltrert		=	9.90		øC	09_4847_  6				1	Ved Dale	N	23022.8	6820695.9
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv†king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	FARGE	Fargetall		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	NS 4787	1993-10-26 00:00:00				m	Ufiltrert		=	10		mg/l Pt					1	Fra Vanninfo. v/ H†land	N	21564.9501	6819751.69
079-58880	Kraftverk K2							N-NO3										04.10.2022							10.00		æg/l 									
079-58881	Siplo. sideelv							Cl										05.04.2022							10.00		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-06-14 00:00:00				m	Ufiltrert		=	10.10		øC	10_2883_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-09-07 00:00:00				m	Ufiltrert		=	10.30		øC	09_4847_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	O2	Oksygen	7782-44-7	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 5813	2011-11-14 00:00:00				m	Ufiltrert		=	10.88		mg/l		0.1	0.33		1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-08-18 00:00:00				m	Ufiltrert		=	11.70		øC	08_3913_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-07-12 00:00:00				m	Ufiltrert		=	11.90		øC	10_3470_  6				1	Ved Dale	N	23022.8	6820695.9
079-58879	Hovedelv v. kraftstasjon							N-NO3										13.09.2022							12.00		æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										04.10.2022							12.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										13.09.2022							12.00		æg/l 									
079-58878	Gautingsdalelva							SO4										06.12.2022							12.00		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-06-29 00:00:00				m	Ufiltrert		=	12.20		øC	09_3495_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-09-01 00:00:00				m	Ufiltrert		=	12.20		øC	08_4199_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-07-07 00:00:00				m	Ufiltrert		=	12.20		øC	08_3142_  3				1	H?yanger. ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	2013-10-18 00:00:00				m	Ufiltrert		=	12.30		mg/l		0.005	0.01667		1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-07-12 00:00:00				m	Ufiltrert		=	12.40		øC	10_3470_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58878	Gautingsdalelva							SO4										04.10.2022							12.40		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	2011-09-19 00:00:00				m	Ufiltrert		=	12.70		mg/l		0.005	0.017		1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-08-18 00:00:00				m	Ufiltrert		=	12.80		øC	08_3913_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-07-21 00:00:00				m	Ufiltrert		=	12.90		øC	08_3409_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-09-01 00:00:00				m	Ufiltrert		=	12.90		øC	08_4199_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2022-02-05 00:00:00		0	0	m	Ufiltrert		=	13		æekv/l	439-2021-12070084				1	Metode: Intern metode	N	21577.8	6819750.7
079-58881	Siplo. sideelv							N-NO3										05.08.2022							13.00		æg/l 									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-08-23 00:00:00				m	Ufiltrert		=	13.40		øC	10_4105_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-08-24 00:00:00				m	Ufiltrert		=	13.40		øC	09_4547_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-07-26 00:00:00				m	Ufiltrert		=	13.50		øC	10_3646_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-07-21 00:00:00				m	Ufiltrert		=	13.80		øC	08_3409_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-07-26 00:00:00				m	Ufiltrert		=	13.80		øC	10_3646_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-08-23 00:00:00				m	Ufiltrert		=	13.80		øC	10_4105_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58879	Hovedelv v. kraftstasjon							N-NO3										05.08.2022							14.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										08.06.2022							14.00		æg/l 									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-08-09 00:00:00				m	Ufiltrert		=	14.20		øC	10_3837_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-08-04 00:00:00				m	Ufiltrert		=	14.70		øC	08_3645_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-06-06 00:00:00		0	0	m	Ufiltrert		=	15		æekv/l	439-2021-06080110				1	Metode: Intern metode	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-08-10 00:00:00				m	Ufiltrert		=	15.10		øC	09_4248_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-07-27 00:00:00				m	Ufiltrert		=	15.20		øC	09_3997_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-07-27 00:00:00				m	Ufiltrert		=	15.40		øC	09_3997_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-08-10 00:00:00				m	Ufiltrert		=	15.40		øC	09_4248_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-08-04 00:00:00				m	Ufiltrert		=	16.30		øC	08_3645_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58878	Gautingsdalelva							SO4										13.09.2022							16.40		mg/L									
079-58880	Kraftverk K2							N-NO3										05.08.2022							17.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										06.12.2022							17.00		æg/l 									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-06-06 00:00:00		0	0	m	Ufiltrert		=	18		æekv/l	439-2021-06080109				1	Metode: Intern metode	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-09-06 00:00:00		0	0	m	Ufiltrert		=	19		æekv/l	439-2021-09070069				1	Metode: Intern metode	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	2012-10-15 00:00:00				m	Ufiltrert		=	19.90		mg/l		0.005	0.017		1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-07-05 00:00:00		0	0	m	Ufiltrert		=	20		æekv/l	439-2021-07060046				1	Metode: Intern metode	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-07-05 00:00:00		0	0	m	Ufiltrert		=	20		æekv/l	439-2021-07060047				1	Metode: Intern metode	N	21577.8	6819750.7
079-58879	Hovedelv v. kraftstasjon							N-NO3										02.08.2022							20.00		æg/l 									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-08-02 00:00:00		0	0	m	Ufiltrert		=	21		æekv/l	439-2021-08040098				1	Metode: Intern metode	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-09-06 00:00:00		0	0	m	Ufiltrert		=	21		æekv/l	439-2021-09070068				1	Metode: Intern metode	N	21577.8	6819750.7
079-58879	Hovedelv v. kraftstasjon							N-NO3										06.12.2022							21.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										02.08.2022							21.00		æg/l 									
079-58882	Ved Dale							N-NO3										06.12.2022							21.00		æg/l 									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-10-31 00:00:00		0	0	m	Ufiltrert		=	23		æekv/l	439-2021-11020107				1	Metode: Intern metode	N	21577.8	6819750.7
079-58882	Ved Dale							N-NO3										04.10.2022							24.00		æg/l 									
079-58883	Ved utl?p							N-NO3										13.09.2022							24.00		æg/l 									
079-39566	Dalelva ved Fundo - botndyr		Elv	ANNE	Annet	FMSF	HISF	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2007-06-22 00:00:00				m	Ufiltrert		=	24.72		æekv/l					1	H?gskulen i Sogn og Fjordane - kartlegging av botnfauna i elver	N	22498.4192	6820440.148
079-58880	Kraftverk K2							N-NO3										01.11.2022							25.00		æg/l 									
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Fylkesmannen i Sogn og Fjordane - Milj?vernavdelingen	FMVASF	FARGE	Fargetall		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2003-08-20 00:00:00		0	0	m	Ufiltrert		=	26		mg/l Pt					1	#Konvertering_info Prosjekt: Vassdragsovervaking i Sogn og Fjordane	N	21564.9501	6819751.69
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Fylkesmannen Sogn og Fjordane		FARGE	Fargetall		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2003-08-20 00:00:00				m	Ufiltrert		=	26		mg/l Pt					1		N	21564.9501	6819751.69
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-04-05 00:00:00		0	0	m	Ufiltrert		=	27		æekv/l	439-2021-04070230				1	Metode: Intern metode	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-05-02 00:00:00		0	0	m	Ufiltrert		=	28		æekv/l	439-2021-05040209				1	Metode: Intern metode	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-08-02 00:00:00		0	0	m	Ufiltrert		=	28		æekv/l	439-2021-08040097				1	Metode: Intern metode	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-10-03 00:00:00		0	0	m	Ufiltrert		=	28		æekv/l	439-2021-10050093				1	Metode: Intern metode	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-09-22 00:00:00		0	0	m	Ufiltrert		=	29		æekv/l	439-2021-09240078				1	Metode: Intern metode	N	23022.8	6820695.9
079-58881	Siplo. sideelv							N-NO3										05.07.2022							29.00		æg/l 									
079-58883	Ved utl?p							N-NO3										06.12.2022							29.00		æg/l 									
079-58883	Ved utl?p							N-NO3										02.08.2022							30.00		æg/l 									
079-58883	Ved utl?p							N-NO3										04.10.2022							30.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										08.06.2022							31.00		æg/l 									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-05-02 00:00:00		0	0	m	Ufiltrert		=	33		æekv/l	439-2021-05040208				1	Metode: Intern metode	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-09-22 00:00:00		0	0	m	Ufiltrert		=	34		æekv/l	439-2021-09240079				1	Metode: Intern metode	N	21577.8	6819750.7
079-58882	Ved Dale							N-NO3										13.09.2022							34.00		æg/l 									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-04-05 00:00:00		0	0	m	Ufiltrert		=	35		æekv/l	439-2021-04070232				1	Metode: Intern metode	N	21577.8	6819750.7
079-58880	Kraftverk K2							N-NO3										05.07.2022							35.00		æg/l 									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-10-31 00:00:00		0	0	m	Ufiltrert		=	37		æekv/l	439-2021-11020109				1	Metode: Intern metode	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	ANC	Syren?ytraliserende kapasitet (ANC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2021-10-03 00:00:00		0	0	m	Ufiltrert		=	37		æekv/l	439-2021-10050090				1	Metode: Intern metode	N	23022.8	6820695.9
079-58879	Hovedelv v. kraftstasjon							N-NO3										01.11.2022							38.00		æg/l 									
079-58883	Ved utl?p							N-NO3										05.08.2022							43.00		æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										05.07.2022							44.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										08.06.2022							54.00		æg/l 									
079-58883	Ved utl?p							N-NO3										05.07.2022							54.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										06.05.2022							56.00		æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										06.05.2022							58.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										06.05.2022							59.00		æg/l 									
079-58883	Ved utl?p							N-NO3										08.06.2022							61.00		æg/l 									
079-58880	Kraftverk K2							N-NO3										05.04.2022							64.00		æg/l 									
079-58882	Ved Dale							N-NO3										01.11.2022							65.00		æg/l 									
079-58883	Ved utl?p							N-NO3										06.05.2022							69.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										05.07.2022							74.00		æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										05.04.2022							76.00		æg/l 									
079-58882	Ved Dale							N-NO3										06.05.2022							84.00		æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										08.06.2022							85.00		æg/l 									
079-58883	Ved utl?p							N-NO3										01.11.2022							97.00		æg/l 									
079-58882	Ved Dale							N-NO3										05.07.2022							100.00		æg/l 									
079-58882	Ved Dale							N-NO3										02.08.2022							100.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										05.04.2022							110.00		æg/l 									
079-58882	Ved Dale							N-NO3										08.06.2022							120.00		æg/l 									
079-58883	Ved utl?p							N-NO3										05.04.2022							120.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										01.11.2022							130.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										02.08.2022							140.00		æg/l 									
079-58882	Ved Dale							N-NO3										05.04.2022							140.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										05.04.2022							150.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										02.08.2022							220.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										01.11.2022							290.00		æg/l 									
079-58882	Ved Dale							N-NO3										05.08.2022							310.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										06.12.2022							340.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										04.10.2022							340.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										13.09.2022							400.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										04.10.2022							510.00		æg/l 									
079-58881	Siplo. sideelv							N-NO3										06.12.2022							580.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										13.09.2022							670.00		æg/l 									
079-58878	Gautingsdalelva							N-NO3										04.01.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										14.01.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										18.01.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										01.02.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										15.02.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										22.02.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										01.03.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										09.03.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										16.03.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										23.03.2022									æg/l 									
079-58878	Gautingsdalelva							N-NO3										29.03.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										04.01.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										14.01.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										18.01.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										01.02.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										15.02.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										22.02.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										01.03.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										09.03.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										16.03.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										23.03.2022									æg/l 									
079-58879	Hovedelv v. kraftstasjon							N-NO3										29.03.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										04.01.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										18.01.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										01.02.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										15.02.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										22.02.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										01.03.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										09.03.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										16.03.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										23.03.2022									æg/l 									
079-58880	Kraftverk K2							N-NO3										29.03.2022									æg/l 									
079-58881	Siplo. sideelv							N-NO3										04.01.2022									æg/l 									
079-58881	Siplo. sideelv							N-NO3										18.01.2022									æg/l 									
